SV	MA_1_R_1_1_1	MA_1_R_1_2_2	MA_1_R_1_3_3	MA_1_R_1_4_4	MA_1_R_1_5_5	MA_1_R_1_6_6	MA_1_R_1_8_7	MA_2_R_2_1_8	MA_2_R_2_2_9	MA_2_R_2_3_10	MA_2_R_2_4_11	MA_2_R_2_5_12	MA_2_R_2_6_13	MA_2_R_2_7_14	MA_2_R_2_8_15	MA_3_R_3_1_16	MA_3_R_3_2_17	MA_3_R_3_3_18	MA_3_R_3_4_19	MA_3_R_3_5_20	MA_3_R_3_6_21	MA_3_R_3_7_22	MA_3_R_3_8_23	MA_3_R_3_9_24	MA_4_R_4_1_25	MA_4_R_4_4_28	MA_4_R_4_6_30	MA_4_R_4_8_32	MA_4_R_4_9_33	MA_5_R_5_1_34	MA_5_R_5_2_35	MA_5_R_5_3_36	MA_5_R_5_4_37	MA_5_R_5_6_39	MA_5_R_5_7_40	MA_5_R_5_8_41	MA_6_R_6_1_42	MA_6_R_6_2_43	MA_6_R_6_3_44	MA_6_R_6_4_45	MA_6_R_6_5_46	MA_6_R_6_6_47	MA_6_R_6_7_48	MA_6_R_6_8_49	MW_1_R_1_3_52	MW_1_R_1_5_54	MW_1_R_1_6_55	MW_1_R_1_7_56	MW_1_R_1_8_57	MW_2_R_2_1_58	MW_2_R_2_2_59	MW_2_R_2_3_60	MW_2_R_2_4_61	MW_2_R_2_5_62	MW_2_R_2_6_63	MW_2_R_2_7_64	MW_2_R_2_8_65	MW_3_R_3_1_66	MW_3_R_3_2_67	MW_3_R_3_3_68	MW_3_R_3_4_69	MW_3_R_3_5_70	MW_3_R_3_6_71	MW_3_R_3_7_72	MW_3_R_3_8_73	MW_4_R_4_1_74	MW_4_R_4_2_75	MW_4_R_4_3_76	MW_4_R_4_4_77	MW_4_R_4_5_78	MW_4_R_4_6_79	MW_4_R_4_7_80	MW_4_R_4_8_81	MW_5_R_5_1_82	MW_5_R_5_2_83	MW_5_R_5_3_84	MW_5_R_5_4_85	MW_5_R_5_5_86	MW_5_R_5_6_87	MW_5_R_5_7_88	MW_5_R_5_8_89	MW_6_R_6_1_90	MW_6_R_6_2_91	MW_6_R_6_3_92	MW_6_R_6_4_93	MW_6_R_6_5_94	MW_6_R_6_6_95	MW_6_R_6_7_96	MW_6_R_6_8_97
DENOVO2446	0	0	0	0	1	0	2	0	0	0	0	3	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
DENOVO931	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	1	2	0	1	4	0	0	2	0	0	1	0	1	0	0	0	0	1	0	3	0	2	2	4	0	1	1	4	0	1	0	8	3	1	4	0	0	3	1	1	0	8	2	0	0	1	4	0	0	0	0	2	0	0	4	0	0	0	1	0	0	0	2	0	0	0	1
DENOVO449	0	0	0	0	0	0	0	0	0	5	1	1	15	3	1	12	2	4	3	2	0	9	0	11	0	0	0	3	1	1	6	4	3	0	1	3	0	2	3	3	2	0	3	2	6	1	0	0	3	0	15	1	1	0	4	0	0	3	9	6	1	0	0	0	2	1	0	0	1	0	1	2	0	5	8	0	6	1	0	12	0	0	2	0	0	16	3	0	2
DENOVO1303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
DENOVO4679	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO2353	0	0	0	0	0	0	0	4	0	1	1	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	3
DENOVO2205	0	0	0	0	0	0	0	2	0	4	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
DENOVO3883	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0
DENOVO3585	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	3	1	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	1	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	3	0	0	1
DENOVO3033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO1658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO3130	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO1687	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	8	0	0	0	0	2	0	0	0	1	2	2	0	5	0	1	2	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	2
DENOVO1731	0	0	0	0	0	0	0	0	3	0	1	0	0	1	7	0	0	0	0	0	0	6	0	0	9	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	2	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
DENOVO654	0	1	1	2	6	6	6	0	2	1	1	9	7	0	0	5	0	5	2	0	1	0	0	0	7	0	1	1	0	5	2	0	1	3	2	3	2	4	6	2	0	2	0	4	0	1	1	6	0	1	3	3	1	1	1	0	1	0	1	0	1	0	1	1	2	0	0	0	0	0	1	3	0	5	0	0	0	3	0	2	0	0	0	0	0	0	0	1	0
DENOVO1810	0	2	3	0	1	3	1	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	1	1	0	1	1	3	0	1	2	0	0	1	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
DENOVO3588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO3188	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	2	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO3113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO1568	0	3	1	0	0	0	1	0	0	1	0	1	1	0	0	1	2	0	0	1	1	1	1	0	1	2	1	0	1	0	0	0	1	0	1	1	1	0	0	3	0	0	3	1	2	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	1	0	0	1	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0
DENOVO4402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO2055	2	1	0	0	0	0	0	0	0	0	1	0	1	2	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	6	0	0	6	1	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DENOVO445	1	1	5	5	8	6	6	0	7	2	0	0	4	0	2	1	3	4	1	4	2	4	0	0	8	1	1	0	4	9	3	5	3	5	1	1	1	1	1	4	2	1	4	9	3	1	6	4	0	0	4	0	3	5	1	2	0	1	1	0	3	0	1	1	0	0	0	0	0	1	0	0	1	3	2	0	0	0	1	3	0	1	0	0	0	1	1	0	6
DENOVO3458	0	0	0	0	0	1	0	1	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
DENOVO4908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
DENOVO2911	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO3565	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
DENOVO1766	0	0	0	1	6	2	2	0	0	0	0	0	1	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0
DENOVO1278	0	0	2	0	3	4	2	0	1	0	0	0	0	1	0	1	1	1	3	1	3	2	0	0	0	1	1	0	0	0	2	0	1	0	0	2	1	1	0	0	0	2	1	2	0	0	1	3	0	1	1	0	1	1	0	1	0	0	2	0	0	0	2	1	1	1	0	0	2	1	0	0	1	1	0	0	0	2	0	1	1	0	0	1	0	0	0	0	0
DENOVO2232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8	1	0	0	1	0	1	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO3140	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO2257	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0	0	1	0	0	0	0	0	1	2	0	0	0	3	0	3	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO2089	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	4	2	1	1	1	1	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	1	0	3	0	1	1	0	1	0	0	0	0	4	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO4726	0	2	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	3	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1
DENOVO764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO1600	0	1	0	2	0	0	0	2	7	0	0	2	0	0	1	2	0	3	2	0	0	0	0	0	3	1	2	0	0	0	1	0	0	0	0	2	8	2	2	0	1	1	1	1	0	0	0	1	0	0	1	3	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DENOVO1613	0	0	0	0	0	1	0	1	0	1	2	2	1	0	0	0	0	0	1	5	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	2	2	2	0	0	0	2	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DENOVO2589	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	5	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	1	0	2	2	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DENOVO4972	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	4	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DENOVO2613	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO3650	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0
DENOVO3016	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	3	0	0	0	0	0	1	0	0	0	0	0	1	0	0	6	0	1	2	0	3	5	0	6	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	1	1	0	0	0	0
DENOVO2485	0	0	1	0	3	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	2	0	0	1	0	1	0	0	0	1	0	0	1	3	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
DENOVO1813	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO3728	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO1437	0	0	0	0	2	1	0	0	0	0	0	2	2	1	0	0	5	0	0	0	2	0	0	0	0	0	1	0	0	0	0	3	2	1	1	2	2	1	0	1	1	0	2	0	1	0	0	0	0	1	0	1	1	2	0	0	2	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	0	0	0	0	0	0	0	1
DENOVO4464	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DENOVO1520	0	0	0	3	0	0	0	2	2	1	0	0	0	0	0	1	0	0	0	0	2	1	1	3	9	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	2	1	0	0	0	1
DENOVO845	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	2	1	1	0	2	0	1	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	3	3	5	2	1	21	0	5	9	2	8	5	25	0	1	2	1	0	4	2	2	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0
DENOVO399	2	0	0	0	0	0	0	3	0	0	1	1	0	2	1	0	0	1	3	1	1	8	4	4	1	13	8	0	0	0	0	0	0	1	0	18	0	0	0	18	0	2	20	0	5	1	0	0	1	11	13	0	0	15	0	5	0	2	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	7	8	0	0	6	1	0
DENOVO624	0	0	12	0	8	2	7	0	0	0	0	0	3	0	0	0	0	2	0	0	8	4	3	0	1	0	1	3	0	0	0	0	1	0	0	0	14	11	9	0	1	0	1	0	1	0	0	13	0	0	0	0	1	5	2	0	0	0	1	6	0	0	0	0	0	9	1	1	1	0	1	0	1	1	0	1	1	2	0	1	0	0	0	0	0	4	0	0	3
DENOVO443	2	2	0	10	1	0	0	1	0	1	1	3	7	1	2	12	0	5	4	0	0	10	6	2	6	0	5	3	2	5	0	2	3	0	3	1	0	0	1	0	0	4	4	1	3	2	0	3	2	28	1	0	2	7	0	5	2	1	8	1	4	1	1	1	1	1	0	0	1	0	0	0	2	13	3	9	7	1	3	15	5	0	0	1	8	0	0	0	0
DENOVO1454	0	0	0	0	0	0	1	2	0	3	5	0	0	4	0	3	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	4	3	0	0	0	5	2	1	0	1	0	1	0	2	0	0	1	1	2	2	0	1	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DENOVO4839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO4443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO3735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	4	1	4	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1
DENOVO2544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	8	2	0	2	0	2	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1
DENOVO296	5	0	0	11	0	0	0	0	0	0	0	0	2	0	0	4	3	9	9	14	41	5	2	21	45	22	5	17	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DENOVO217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	106	2	21	11	7	14	3	3	17	20	22	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO84	1	0	0	20	0	0	0	0	0	0	0	0	5	0	0	15	7	95	99	12	54	30	11	42	70	31	36	46	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	5	0	18	0	0	0	5	13	0	0	0	0	0	0	0	0	0	0	4	0	0	3	0	0	0	5	0	0	0	0	0	0	0	0	2	0	2	2	4	0	0	10
DENOVO249	0	0	0	0	0	0	0	24	17	0	0	27	17	0	1	2	3	0	0	0	0	0	0	1	12	0	2	0	0	0	17	2	10	0	1	35	0	0	0	0	14	0	0	3	11	6	1	0	3	0	0	2	3	8	2	0	0	9	6	0	1	1	0	3	2	0	0	0	0	0	0	0	1	1	31	4	6	10	0	1	3	0	0	0	0	2	0	0	0
DENOVO335	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	25	21	0	0	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2	2	4	0	0	1	0	0	4	2	1	0	13	1	3	0	0	4	14	6	0	0	0	0	0	0	4	0	20	34	4	5	4	3	26	3	0	0	0	0	0	0	0	0
DENOVO55	0	0	0	19	0	0	0	18	13	26	59	48	132	46	70	48	50	4	4	36	20	1	0	21	14	3	1	3	0	0	26	44	57	1	10	23	41	29	2	3	17	3	0	10	7	3	0	40	12	0	0	4	0	4	0	0	0	11	11	3	0	0	3	15	8	0	0	0	0	0	0	1	0	26	25	3	3	11	3	17	7	0	0	0	0	12	0	3	0
DENOVO3872	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	3	2	0	9	1	15	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	4	2	1	4	6	5	2	2	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
DENOVO2381	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	0	1	8	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	6	0	2	0	0	1	0	0	1	0	0	1	3	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO1970	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	1	0	1	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	2	1	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO1250	1	4	0	3	0	0	0	1	0	0	2	0	0	0	0	0	7	2	1	3	2	4	7	2	0	2	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	3	0	0	0	0	0	1	0	11	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO5022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	2	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
DENOVO2907	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	2	0	0	0	2	1	1	0	0	0	0	0	2	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	1	0	0	1
